Loan_ID,Account_ID,Loan_Date,Loan_Amount,Duration,Payments,Status,Frequency,Account_Date,Client_ID,owner_count,user_count,is_joint_account,txn_count,active_days,Avg_Trans_Amount,Total_Trans_Amount,Avg_Balance,Balance_Volatility,Total_Credit,Total_Debit,Net_Cashflow,Order_Count,Total_Order_Amount,Avg_Order_Amount,card_count,has_card,gold_card_count,district_name,region,avg_salary,unemployment_rate_1,unemployment_rate_2,avg_unemployment_rate,entrepreneurs_per_1000,crimes_1,crimes_2
7001,9859,1997-08-10,300600,60,5010,C,"POPLATEK MESICNE",1996-07-08,12133,1,0,0,0,0,0,0,0,0,0,0,0,4,8259.5,2064.88,1,1,0,"Plzen - jih","west Bohemia",8561,0.65,1.29,0.9699999880790711,110,1029,1127
6984,9730,1997-08-15,116040,60,1934,C,"POPLATEK MESICNE",1997-01-01,11976,1,0,1,0,0,0,0,0,0,0,0,0,3,6956,2318.67,0,0,0,"Brno - mesto","south Moravia",9897,1.6,1.96,1.780000011920929,140,18721,18696
7219,10905,1997-08-23,57120,48,1190,C,"POPLATEK MESICNE",1996-11-21,13405,1,0,0,0,0,0,0,0,0,0,0,0,3,5811,1937,1,1,0,"Ceska Lipa","north Bohemia",9272,2.8,3.22,3.0099999761581424,118,4340,4505
6922,9424,1997-08-26,83628,36,2323,C,"POPLATEK MESICNE",1996-12-30,11598,1,0,0,0,0,0,0,0,0,0,0,0,1,2322.699951171875,2322.7,0,0,0,"Brno - mesto","south Moravia",9897,1.6,1.96,1.780000011920929,140,18721,18696
7050,10065,1997-09-23,311232,48,6484,C,"POPLATEK MESICNE",1996-03-30,12378,1,0,0,0,0,0,0,0,0,0,0,0,1,6483.7001953125,6483.7,1,1,0,Sumperk,"north Moravia",8369,4.73,5.88,5.305000009536743,107,3736,2807
7181,10679,1997-10-02,197808,24,8242,C,"POPLATEK MESICNE",1997-05-30,13134,1,0,0,0,0,0,0,0,0,0,0,0,2,14911.7998046875,7455.9,1,1,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
7264,11141,1997-10-07,44940,12,3745,A,"POPLATEK TYDNE",1997-02-11,13694,1,0,0,0,0,0,0,0,0,0,0,0,1,3744.699951171875,3744.7,1,1,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
7242,11027,1997-10-23,48096,24,2004,C,"POPLATEK TYDNE",1996-07-26,13556,1,0,0,0,0,0,0,0,0,0,0,0,2,5803.199951171875,2901.6,0,0,0,"Ceska Lipa","north Bohemia",9272,2.8,3.22,3.0099999761581424,118,4340,4505
7277,11231,1997-10-24,89280,12,7440,A,"POPLATEK MESICNE",1997-02-05,13803,1,0,0,0,0,0,0,0,0,0,0,0,3,17452.5,5817.5,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
6956,9631,1997-11-09,59448,24,2477,C,"POPLATEK MESICNE",1996-06-25,11855,1,0,0,0,0,0,0,0,0,0,0,0,1,2476.800048828125,2476.8,0,0,0,"Praha - zapad","central Bohemia",9622,0.45,0.59,0.5199999940395355,154,3475,3529
7209,10857,1997-11-30,385560,60,6426,D,"POPLATEK MESICNE",1996-10-02,13346,1,0,0,0,0,0,0,0,0,0,0,0,1,6426.2998046875,6426.3,0,0,0,Svitavy,"east Bohemia",8187,4.83,5.45,5.139999961853027,94,2123,2134
7199,10789,1997-12-09,45768,12,3814,A,"POPLATEK MESICNE",1996-09-18,13261,1,0,1,0,0,0,0,0,0,0,0,0,4,17756.699951171875,4439.17,0,0,0,Prerov,"north Moravia",8819,5.38,5.66,5.520000057220459,99,4063,4505
7279,11244,1997-12-11,155760,24,6490,C,"POPLATEK MESICNE",1997-01-12,13820,1,0,0,0,0,0,0,0,0,0,0,0,2,18644.5,9322.25,0,0,0,Decin,"north Bohemia",8705,5.75,7.61,6.68,116,4650,4859
7187,10711,1997-12-24,24180,60,403,C,"POPLATEK MESICNE",1996-07-08,13172,1,0,0,0,0,0,0,0,0,0,0,0,5,4058,811.6,0,0,0,Liberec,"north Bohemia",9198,3.33,4.28,3.8049999618530275,131,5796,6132
7100,10280,1997-12-31,348120,60,5802,C,"POPLATEK MESICNE",1996-12-01,12643,1,0,0,0,0,0,0,0,0,0,0,0,1,5802.2998046875,5802.3,1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7147,10478,1998-01-02,267600,48,5575,C,"POPLATEK TYDNE",1996-02-24,12890,1,0,0,0,0,0,0,0,0,0,0,0,1,5575.2998046875,5575.3,0,0,0,Karvina,"north Moravia",10177,6.63,7.75,7.190000057220459,81,9878,10108
7037,10022,1998-01-03,218064,48,4543,C,"POPLATEK MESICNE",1997-05-07,12328,1,0,0,0,0,0,0,0,0,0,0,0,3,16324.7001953125,5441.57,1,1,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
7067,10134,1998-01-11,136368,24,5682,C,"POPLATEK MESICNE",1997-04-26,12468,1,0,0,0,0,0,0,0,0,0,0,0,2,15216.7998046875,7608.4,0,0,0,Domazlice,"west Bohemia",8620,1.1,1.25,1.175000011920929,100,1089,1117
7110,10345,1998-01-21,31260,12,2605,C,"POPLATEK MESICNE",1996-04-07,12729,1,0,1,0,0,0,0,0,0,0,0,0,2,9347,4673.5,0,0,0,Liberec,"north Bohemia",9198,3.33,4.28,3.8049999618530275,131,5796,6132
7139,10445,1998-01-22,23412,12,1951,C,"POPLATEK MESICNE",1996-05-29,12850,1,0,1,0,0,0,0,0,0,0,0,0,2,5185,2592.5,1,1,0,Olomouc,"north Moravia",8994,3.8,4.79,4.294999976158142,110,9672,9208
6791,8926,1998-01-23,566640,60,9444,C,"POPLATEK MESICNE",1997-03-21,10997,1,0,1,0,0,0,0,0,0,0,0,0,5,17216,3443.2,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
7072,10148,1998-01-27,22104,12,1842,C,"POPLATEK MESICNE",1997-01-13,12485,1,0,0,0,0,0,0,0,0,0,0,0,3,7913,2637.67,0,0,0,Chomutov,"north Bohemia",9675,6.43,7.68,7.054999914169311,100,5323,5190
6866,9201,1998-02-05,122472,24,5103,C,"POPLATEK MESICNE",1996-10-28,11329,1,0,0,0,0,0,0,0,0,0,0,0,2,18564,9282,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6926,9455,1998-02-07,374760,60,6246,C,"POPLATEK MESICNE",1996-11-03,11637,1,0,1,0,0,0,0,0,0,0,0,0,4,17445.7998046875,4361.45,0,0,0,Opava,"north Moravia",8746,3.33,3.74,3.5349999618530275,90,4355,4433
7151,10493,1998-02-18,133800,24,5575,C,"POPLATEK MESICNE",1997-01-09,12908,1,0,0,0,0,0,0,0,0,0,0,0,3,15011.2998046875,5003.77,0,0,0,Pribram,"central Bohemia",8754,3.83,4.31,4.069999961853027,137,3804,3868
7171,10650,1998-02-24,196224,48,4088,C,"POPLATEK MESICNE",1997-09-09,13095,1,0,0,0,0,0,0,0,0,0,0,0,2,14444,7222,1,1,1,Sumperk,"north Moravia",8369,4.73,5.88,5.305000009536743,107,3736,2807
6861,9179,1998-02-28,215040,60,3584,C,"POPLATEK MESICNE",1997-01-21,11304,1,0,0,0,0,0,0,0,0,0,0,0,1,3583.699951171875,3583.7,0,0,0,"Plzen - sever","west Bohemia",8594,1.62,2.01,1.8150000023841857,112,1580,1525
6855,9153,1998-03-01,52236,36,1451,C,"POPLATEK MESICNE",1996-12-12,11266,1,0,1,0,0,0,0,0,0,0,0,0,2,6493,3246.5,0,0,0,Nymburk,"central Bohemia",8899,3.39,3.97,3.6800000524520877,149,2987,2487
7129,10404,1998-03-01,194280,60,3238,C,"POPLATEK MESICNE",1996-12-30,12802,1,0,0,0,0,0,0,0,0,0,0,0,5,7595,1519,1,1,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
6859,9167,1998-03-07,272220,60,4537,C,"POPLATEK MESICNE",1997-04-02,11286,1,0,0,0,0,0,0,0,0,0,0,0,4,10919.2998046875,2729.82,0,0,0,Breclav,"south Moravia",8772,4.69,4.98,4.83500002861023,126,2854,3158
6948,9560,1998-03-15,157068,36,4363,C,"POPLATEK MESICNE",1997-07-13,11768,1,0,0,0,0,0,0,0,0,0,0,0,2,11596.7001953125,5798.35,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
6962,9646,1998-04-02,279072,48,5814,C,"POPLATEK TYDNE",1996-07-30,11874,1,0,1,0,0,0,0,0,0,0,0,0,1,5813.5,5813.5,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
7195,10774,1998-04-23,339168,48,7066,C,"POPLATEK MESICNE",1997-07-05,13246,1,0,0,0,0,0,0,0,0,0,0,0,2,10794,5397,0,0,0,Nachod,"east Bohemia",8369,1.79,2.31,2.049999980926514,117,2854,2618
6766,8784,1998-04-28,74352,24,3098,C,"POPLATEK MESICNE",1996-10-16,10828,1,0,0,0,0,0,0,0,0,0,0,0,2,10195,5097.5,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
7172,10652,1998-05-07,45720,12,3810,C,"POPLATEK MESICNE",1997-03-18,13098,1,0,0,0,0,0,0,0,0,0,0,0,3,7462,2487.33,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
7202,10812,1998-05-29,140688,48,2931,C,"POPLATEK MESICNE",1997-04-08,13290,1,0,1,0,0,0,0,0,0,0,0,0,1,2931,2931,0,0,0,"Jindrichuv Hradec","south Bohemia",8427,1.12,1.54,1.3300000023841858,107,1874,1913
6790,8919,1998-06-08,76104,24,3171,C,"POPLATEK MESICNE",1997-07-03,10987,1,0,1,0,0,0,0,0,0,0,0,0,3,6007,2002.33,0,0,0,"Uherske Hradiste","south Moravia",8544,1.29,1.86,1.5749999809265138,109,2719,2906
6857,9159,1998-06-08,69600,48,1450,C,"POPLATEK MESICNE",1996-08-02,11274,1,0,1,0,0,0,0,0,0,0,0,0,5,10735,2147,0,0,0,Zlin,"south Moravia",9624,1.6,2.31,1.955000011920929,145,4484,4265
7221,10915,1998-06-11,152460,60,2541,C,"POPLATEK TYDNE",1997-02-15,13417,1,0,0,0,0,0,0,0,0,0,0,0,5,13697.800048828125,2739.56,0,0,0,Klatovy,"west Bohemia",8554,2.47,2.68,2.5750000143051146,113,1822,2218
7167,10644,1998-06-18,269964,36,7499,C,"POPLATEK MESICNE",1997-07-12,13089,1,0,0,0,0,0,0,0,0,0,0,0,2,18551.7001953125,9275.85,1,1,0,"Jindrichuv Hradec","south Bohemia",8427,1.12,1.54,1.3300000023841858,107,1874,1913
6932,9491,1998-06-25,225504,48,4698,C,"POPLATEK TYDNE",1996-08-08,11683,1,0,0,0,0,0,0,0,0,0,0,0,4,12519,3129.75,1,1,0,Melnik,"central Bohemia",9920,2.26,2.87,2.5649999952316285,130,4289,4846
7168,10645,1998-07-05,208332,36,5787,C,"POPLATEK MESICNE",1996-12-21,13090,1,0,0,0,0,0,0,0,0,0,0,0,2,9527,4763.5,0,0,0,Benesov,"central Bohemia",8507,1.67,1.85,1.759999978542328,132,2159,2674
7200,10799,1998-07-11,31140,60,519,C,"POPLATEK MESICNE",1997-08-19,13276,1,0,0,0,0,0,0,0,0,0,0,0,1,519,519,0,0,0,Sumperk,"north Moravia",8369,4.73,5.88,5.305000009536743,107,3736,2807
7295,11328,1998-07-18,280440,60,4674,C,"POPLATEK MESICNE",1996-11-05,13924,1,0,0,0,0,0,0,0,0,0,0,0,1,4674,4674,0,0,0,"Brno - mesto","south Moravia",9897,1.6,1.96,1.780000011920929,140,18721,18696
7096,10257,1998-09-02,37812,12,3151,C,"POPLATEK MESICNE",1997-05-01,12616,1,0,0,0,0,0,0,0,0,0,0,0,2,17952.300048828125,8976.15,0,0,0,"Plzen - jih","west Bohemia",8561,0.65,1.29,0.9699999880790711,110,1029,1127
6969,9673,1998-09-12,88200,36,2450,C,"POPLATEK MESICNE",1997-06-07,11906,1,0,1,0,0,0,0,0,0,0,0,0,2,6134.199951171875,3067.1,0,0,0,Sumperk,"north Moravia",8369,4.73,5.88,5.305000009536743,107,3736,2807
6821,9037,1998-09-15,321936,48,6707,C,"POPLATEK MESICNE",1996-10-22,11130,1,0,1,0,0,0,0,0,0,0,0,0,3,14156,4718.67,0,0,0,"Hl.m. Praha",Prague,12541,0.29,0.43,0.35999999582767483,167,85677,99107
7091,10243,1998-09-22,113436,36,3151,C,"POPLATEK MESICNE",1997-09-03,12599,1,0,0,0,0,0,0,0,0,0,0,0,1,3151.300048828125,3151.3,1,1,0,Chrudim,"east Bohemia",8254,2.79,3.76,3.2749999809265136,97,2166,2325
6923,9433,1998-10-05,44640,24,1860,C,"POPLATEK MESICNE",1997-08-14,11609,1,0,0,0,0,0,0,0,0,0,0,0,1,1860,1860,0,0,0,Kromeriz,"south Moravia",8444,3.24,3.47,3.355000004768372,106,2595,2305
6868,9208,1998-10-12,82128,24,3422,C,"POPLATEK MESICNE",1997-05-24,11337,1,0,0,0,0,0,0,0,0,0,0,0,1,3421.5,3421.5,0,0,0,Rokycany,"west Bohemia",8843,2.82,3.6,3.2099999666213987,113,818,888
6852,9140,1998-11-10,16032,48,334,C,"POPLATEK MESICNE",1997-08-18,11252,1,0,0,0,0,0,0,0,0,0,0,0,4,9673,2418.25,0,0,0,"Ceska Lipa","north Bohemia",9272,2.8,3.22,3.0099999761581424,118,4340,4505
7292,11317,1998-11-22,317460,60,5291,C,"POPLATEK MESICNE",1997-07-11,13912,1,0,0,0,0,0,0,0,0,0,0,0,3,11923.7998046875,3974.6,0,0,0,Svitavy,"east Bohemia",8187,4.83,5.45,5.139999961853027,94,2123,2134
6856,9156,1998-12-01,163332,36,4537,C,"POPLATEK MESICNE",1997-09-14,11271,1,0,0,0,0,0,0,0,0,0,0,0,1,4537.2998046875,4537.3,0,0,0,Pisek,"south Bohemia",8968,2.83,3.35,3.089999961853027,131,1740,1910
6872,9227,1998-04-29,191580,60,3193,C,"POPLATEK MESICNE",1997-11-04,11362,1,0,0,0,0,0,0,0,0,0,0,0,3,6141,2047,0,0,0,Trutnov,"east Bohemia",8541,2.51,2.97,2.7399999952316287,131,3496,3839
7035,10005,1998-07-29,210744,36,5854,C,"POPLATEK MESICNE",1997-11-29,12308,1,0,0,0,0,0,0,0,0,0,0,0,2,15005.2001953125,7502.6,0,0,0,Zlin,"south Moravia",9624,1.6,2.31,1.955000011920929,145,4484,4265
7164,10613,1998-08-15,249792,48,5204,C,"POPLATEK MESICNE",1997-11-04,13051,1,0,0,0,0,0,0,0,0,0,0,0,1,5204.2001953125,5204.2,1,1,0,"Brno - venkov","south Moravia",8743,1.88,2.43,2.154999997615814,111,3659,3894
7294,11327,1998-09-27,39168,24,1632,C,"POPLATEK MESICNE",1997-10-15,13923,1,0,0,0,0,0,0,0,0,0,0,0,2,5325,2662.5,0,0,0,Melnik,"central Bohemia",9920,2.26,2.87,2.5649999952316285,130,4289,4846
